Date,Venue,Festival,City_Country,Lat,Long,Tour,Set,Last_track_Set,Encores,Last_track_Encore,Encores_Count,Set_Length,Other_Acts,Has_Guitar_Solo,Has_Bass_Solo,Has_Drum_Solo,Has_Doodle,Has_Medley,Kill_'Em_All_Count,Ride_The_Lightning_Count,Master_Of_Puppets_Count,And_Justice_For_All_Count,Metallica_Count,Load_Count,Re_Load_Count,Garage_Inc_Count,St_Anger_Count,Death_Magnetic_Count,Hardwired_To_Self_Destruct_Count,URL
"December 9, 2018",Save Mart Center,,"Fresno, California, United States",36.7377981,-119.7871247,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Ride the Lightning', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Creeping Death', 'For Whom the Bell Tolls', 'Fade to Black', 'Hit the Lights', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out The Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,1.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,https://www.metallica.com/events/event-36824.html
"December 7, 2018",Golden 1 Center,,"Sacramento, California, United States",38.5815719,-121.4943996,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'The Shortest Straw', 'The Unforgiven', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Welcome Home (Sanitarium)', 'Whiplash', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,https://www.metallica.com/events/event-36823.html
"December 5, 2018",Moda Center,,"Portland, Oregon, United States",45.5122308,-122.6587185,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Holier Than Thou', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Creeping Death', 'For Whom the Bell Tolls', 'Fade to Black', 'No Remorse', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out The Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,1.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,https://www.metallica.com/events/event-36822.html
"December 2, 2018",Spokane Arena,,"Spokane, Washington, United States",47.6587802,-117.4260465,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Leper Messiah', 'The Unforgiven', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'The Day That Never Comes', 'Motorbreath', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,https://www.metallica.com/events/event-36821.html
"November 30, 2018",Vivint Smart Home Arena,,"Salt Lake City, Utah, United States",40.7607793,-111.8910474,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Through the Never', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Creeping Death', 'For Whom the Bell Tolls', 'Halo On Fire', 'Whiplash', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,https://www.metallica.com/events/event-36820.html
"November 28, 2018",Taco Bell Arena,,"Boise, Idaho, United States",43.6150186,-116.2023137,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'The Memory Remains', 'The Unforgiven', ""Now That We're Dead"", 'Creeping Death', 'For Whom the Bell Tolls', 'Welcome Home (Sanitarium)', 'The Four Horsemen', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out The Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,https://www.metallica.com/events/event-36819.html
"November 26, 2018",T-Mobile Arena,,"Las Vegas, Nevada, United States",36.1699412,-115.1398296,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Harvester of Sorrow', 'The Unforgiven', ""Now That We're Dead"", 'Creeping Death', 'For Whom the Bell Tolls', 'Fade to Black', 'Hit the Lights', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out The Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,1.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,https://www.metallica.com/events/event-36818.html
"November 3, 2018",The Masonic,The All Within My Hands Helping Hands Concert & Auction,"San Francisco, California, United States",37.7749295,-122.4194155,,"['Disposable Heroes', 'When a Blind Man Cries', 'The Unforgiven', ""Please Don't Judas Me"", 'Turn the Page', 'Bleeding Me', 'Veteran of the Psychic Wars', 'Nothing Else Matters', 'All Within My Hands', 'Enter Sandman', 'The Four Horsemen', 'Hardwired']",Hardwired,[],,0.0,12.0,['Cage the Elephant'],False,False,False,False,False,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,https://www.metallica.com/events/2018-11-03-san-francisco-awmh-benefit.html
"October 29, 2018",Times Union Center,,"Albany, New York, United States",42.6525793,-73.7562317,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Creeping Death', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Hit the Lights', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,https://www.metallica.com/events/event-36817.html
"October 27, 2018",Keybank Center,,"Buffalo, New York, United States",42.88644679999999,-78.8783689,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Leper Messiah', 'The Unforgiven', ""Now That We're Dead"", 'Wherever I May Roam', 'For Whom the Bell Tolls', 'Halo On Fire', 'The Four Horsemen', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,https://www.metallica.com/events/event-36816.html
"October 25, 2018",Wells Fargo Center,,"Philadelphia, Pennsylvania, United States",39.9525839,-75.1652215,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Harvester of Sorrow', 'The Day That Never Comes', ""Now That We're Dead"", 'Creeping Death', 'For Whom the Bell Tolls', 'Welcome Home (Sanitarium)', 'Phantom Lord', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out The Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,https://www.metallica.com/events/event-39651.html
"October 22, 2018",Spectrum Center,,"Charlotte, North Carolina, United States",35.2270869,-80.8431267,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Through the Never', 'The Unforgiven', ""Now That We're Dead"", 'Wherever I May Roam', 'For Whom the Bell Tolls', 'Fade to Black', 'Motorbreath', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out The Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,1.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,https://www.metallica.com/events/event-36815.html
"October 20, 2018",Bryce Jordan Center,,"State College, Pennsylvania, United States",40.7933949,-77.8600012,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Holier Than Thou', 'Fade to Black', ""Now That We're Dead"", 'Creeping Death', 'For Whom the Bell Tolls', 'Halo On Fire', 'Hit the Lights', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,1.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,https://www.metallica.com/events/event-36814.html
"October 18, 2018",Ppg Paints Arena,,"Pittsburgh, Pennsylvania, United States",40.44062479999999,-79.9958864,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Wherever I May Roam', 'The Unforgiven', ""Now That We're Dead"", 'Creeping Death', 'For Whom the Bell Tolls', 'Welcome Home (Sanitarium)', 'Whiplash', 'The Memory Remains', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out The Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,1.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,https://www.metallica.com/events/event-36813.html
"October 16, 2018",Fiserv Forum,,"Milwaukee, Wisconsin, United States",43.0389025,-87.9064736,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Harvester of Sorrow', 'The Unforgiven', ""Now That We're Dead"", 'Creeping Death', 'For Whom the Bell Tolls', 'Fade to Black', 'Motorbreath', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out The Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,1.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,https://www.metallica.com/events/event-36812.html
"October 13, 2018",Zilker Park,Austin City Limits,"Austin, Texas, United States",30.267153,-97.7430608,WorldWired,"['Hardwired', 'Creeping Death', 'Seek and Destroy', 'Wherever I May Roam', 'The Unforgiven', ""Now That We're Dead"", 'For Whom the Bell Tolls', 'Halo On Fire', 'The Memory Remains', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,16.0,"['Paul McCartney', 'Childish Gambino', 'Arctic Monkeys', 'David Byrne', 'and St. Vincent']",False,False,False,False,False,0.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,https://www.metallica.com/events/event-39357.html
"October 6, 2018",Zilker Park,Austin City Limits,"Austin, Texas, United States",30.267153,-97.7430608,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Creeping Death', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'For Whom the Bell Tolls', 'Fade to Black', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,16.0,"['Paul McCartney', 'Childish Gambino', 'Arctic Monkeys', 'Deftones', 'David Byrne', 'St. Vincent and Greta Van Fleet']",False,False,False,False,False,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,https://www.metallica.com/events/event-39356.html
"September 26, 2018",City Hall At Civic Center Plaza,Dreamfest,"San Francisco, California, United States",37.7749295,-122.4194155,,"['Hardwired', 'Creeping Death', 'Seek and Destroy', 'For Whom the Bell Tolls', 'The Unforgiven', ""Now That We're Dead"", 'Moth Into Flame', 'Fade to Black', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,13.0,,False,False,False,False,False,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,https://www.metallica.com/events/2018-09-26-san-francisco.html
"September 15, 2018",Sasktel Centre,,"Saskatoon, Saskatchewan, Canada",52.1332144,-106.6700458,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Harvester of Sorrow', 'The Unforgiven', ""Now That We're Dead"", 'Creeping Death', 'For Whom the Bell Tolls', 'Welcome Home (Sanitarium)', 'Hit the Lights', 'The Memory Remains', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out The Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,https://www.metallica.com/events/event-36811.html
"September 13, 2018",Bell Mts Place,,"Winnipeg, Manitoba, Canada",49.895136,-97.13837439999999,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Wherever I May Roam', 'Fade to Black', ""Now That We're Dead"", 'Creeping Death', 'For Whom the Bell Tolls', 'Halo On Fire', 'The Four Horsemen', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,1.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,https://www.metallica.com/events/event-36810.html
"September 11, 2018",Denny Sanford Premier Center,,"Sioux Falls, South Dakota, United States",43.5473028,-96.728333,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Creeping Death', 'The Unforgiven', ""Now That We're Dead"", 'Wherever I May Roam', 'For Whom the Bell Tolls', 'Fade to Black', 'Whiplash', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out The Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,1.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,https://www.metallica.com/events/event-36809.html
"September 8, 2018",Alerus Center,,"Grand Forks, North Dakota, United States",47.9252568,-97.0328547,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Ride the Lightning', 'The Unforgiven', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Welcome Home (Sanitarium)', 'Motorbreath', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,https://www.metallica.com/events/event-36808.html
"September 6, 2018",Pinnacle Bank Arena,,"Lincoln, Nebraska, United States",40.813616,-96.7025955,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'The Memory Remains', 'The Unforgiven III', ""Now That We're Dead"", 'Creeping Death', 'For Whom the Bell Tolls', 'Fade to Black', 'Hit the Lights', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out The Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,https://www.metallica.com/events/event-36807.html
"September 4, 2018",Target Center,,"Minneapolis, Minnesota, United States",44.977753,-93.2650108,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Harvester of Sorrow', 'No Leaf Clover', ""Now That We're Dead"", 'Creeping Death', 'For Whom the Bell Tolls', 'Halo On Fire', 'Breadfan', 'The Memory Remains', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out The Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,https://www.metallica.com/events/event-36806.html
"September 2, 2018",Kohl Center,,"Madison, Wisconsin, United States",43.0730517,-89.4012302,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Cyanide', 'Fade to Black', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Last Caress', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out The Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,,False,False,False,False,False,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,https://www.metallica.com/events/event-36805.html
"May 11, 2018",Hartwall Arena,,"Helsinki, Finland",60.16985569999999,24.9383791,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'The Four Horsemen', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Last Caress', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,https://www.metallica.com/events/event-30843.html
"May 9, 2018",Hartwall Arena,,"Helsinki, Finland",60.16985569999999,24.9383791,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Harvester of Sorrow', 'Fade to Black', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Die, Die My Darling', 'The Memory Remains', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,https://www.metallica.com/events/event-30842.html
"May 7, 2018",Ericsson Globe,,"Stockholm, Sweden",59.32932349999999,18.0685808,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Hit the Lights', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Breadfan', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,https://www.metallica.com/events/event-30841.html
"May 5, 2018",Ericsson Globe,,"Stockholm, Sweden",59.32932349999999,18.0685808,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'The Four Horsemen', 'The Unforgiven', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Stone Cold Crazy', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,https://www.metallica.com/events/event-30840.html
"May 2, 2018",Telenor Arena,,"Oslo, Norway",59.9138688,10.7522454,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Motorbreath', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Last Caress', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,https://www.metallica.com/events/event-30839.html
"April 30, 2018",Arena Leipzig,,"Leipzig, Germany",51.3396955,12.3730747,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'The Shortest Straw', 'Fade to Black', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Breadfan', 'The Memory Remains', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,https://www.metallica.com/events/event-30838.html
"April 28, 2018",Tauron Arena,,"Kraków, Poland",50.06465009999999,19.9449799,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Motorbreath', 'Fade to Black', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Die, Die My Darling', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,https://www.metallica.com/events/event-30837.html
"April 26, 2018",Olympiahalle,,"Munich, Germany",48.1351253,11.5819805,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Holier Than Thou', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'The Wait', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,https://www.metallica.com/events/event-30836.html
"April 23, 2018",Metallica Night With The San Francisco Giants At At&T Park,,"San Francisco, California, United States",37.7749295,-122.4194155,,['The Star-Spangled Banner'],The Star-Spangled Banner,[],,0.0,1.0,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.metallica.com/events/event-36616.html
"April 11, 2018",Palexpo,,"Geneva, Switzerland",46.2043907,6.1431577,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'The Four Horsemen', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Last Caress', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,https://www.metallica.com/events/event-30835.html
"April 9, 2018",Schleyerhalle,,"Stuttgart, Germany",48.7758459,9.1829321,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Hit the Lights', 'The Unforgiven', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Am I Evil?', 'The Memory Remains', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,https://www.metallica.com/events/event-30834.html
"April 7, 2018",Schleyerhalle,,"Stuttgart, Germany",48.7758459,9.1829321,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Motorbreath', 'Fade to Black', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Helpless', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,https://www.metallica.com/events/event-30833.html
"April 5, 2018",Sports Arena,,"Budapest, Hungary",47.497912,19.040235,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Hit the Lights', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Breadfan', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,https://www.metallica.com/events/event-30832.html
"April 2, 2018",O2 Arena,,"Prague, Czech Republic",50.0755381,14.4378005,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Leper Messiah', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Am I Evil?', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,https://www.metallica.com/events/event-30831.html
"March 31, 2018",Wiener Stadthalle,,"Vienna, Austria",48.2081743,16.3738189,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Through the Never', 'Fade to Black', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Breadfan', 'The Memory Remains', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,https://www.metallica.com/events/event-30830.html
"March 29, 2018",Barclaycard Arena,,"Hamburg, Germany",53.5510846,9.9936819,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'The Four Horsemen', 'The Unforgiven', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Die, Die My Darling', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1.0,18.0,['Kvelertak'],False,False,False,False,False,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,https://www.metallica.com/events/event-30829.html
